label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,Blank1,Blank2,Blank3,Blank4,Blank5,Blank6,12C_Ctrl_Acropora_unlabeled_1,12C_Ctrl_Pocillopora_unlabeled_1,13C_Blank_1,13C_Blank_2,13C_Ctrl_Acropora_dark_1,13C_Ctrl_Pocillopora_dark_1,13C_Larvae_Pocillopora_27_1,13C_Larvae_Pocillopora_27_2,13C_Larvae_Pocillopora_27_3,13C_Larvae_Pocillopora_27_4,13C_Larvae_Pocillopora_27_5,13C_Larvae_Pocillopora_27_6,13C_Larvae_Pocillopora_30_1,13C_Larvae_Pocillopora_30_2,13C_Larvae_Pocillopora_30_3,13C_Larvae_Pocillopora_30_4,13C_Larvae_Pocillopora_30_5,13C_Larvae_Pocillopora_30_6,13C_Larvae_Pocillopora_33_1,13C_Larvae_Pocillopora_33_2,13C_Larvae_Pocillopora_33_3,13C_Larvae_Pocillopora_33_4,13C_Larvae_Pocillopora_33_5,13C_Larvae_Pocillopora_dark_1,13C_Larvae_Pocillopora_dark_2,13C_Larvae_Pocillopora_dark_3,13C_Recruit_Acropora_27_1,13C_Recruit_Acropora_27_2,13C_Recruit_Acropora_27_3,13C_Recruit_Acropora_27_4,13C_Recruit_Acropora_27_5,13C_Recruit_Acropora_30_1,13C_Recruit_Acropora_30_2,13C_Recruit_Acropora_30_3,13C_Recruit_Acropora_30_4,13C_Recruit_Acropora_30_5,13C_Recruit_Acropora_30_6,13C_Recruit_Acropora_33_1,13C_Recruit_Acropora_33_2,13C_Recruit_Acropora_33_3,13C_Recruit_Acropora_33_4,13C_Recruit_Acropora_33_5,13C_Recruit_Acropora_dark_1,13C_Recruit_Pocillopora_27_1,13C_Recruit_Pocillopora_27_2,13C_Recruit_Pocillopora_27_3,13C_Recruit_Pocillopora_27_4,13C_Recruit_Pocillopora_27_5,13C_Recruit_Pocillopora_30_1,13C_Recruit_Pocillopora_30_2,13C_Recruit_Pocillopora_30_3,13C_Recruit_Pocillopora_30_4,13C_Recruit_Pocillopora_33_1,13C_Recruit_Pocillopora_33_2,13C_Recruit_Pocillopora_33_3,13C_Recruit_Pocillopora_33_4,13C_Recruit_Pocillopora_33_5,13C_Recruit_Pocillopora_dark_1
,154,159,39,174.024384,9.484,0.848082,,C13-label-1,Glycerol-3-phosphate,Glycerol-3-phosphate,C3H9O6P,0.366,0.43841,173.020981,0,0,0,0,0,0,4761.56,10844.73,7282.77,32602.27,0,10096.32,3120.1,3767.62,2905.31,2283.85,2176.15,5269.96,1052.48,1772.57,982.79,0,1775.24,0,618.06,2560.03,1082.18,2877.64,888.33,0,0,674.59,2740.84,2838.66,2885.34,5745.19,12968.55,2787.63,8293.89,4969.46,5170.87,8313.76,8424.83,15739.44,23855.07,1258.3,2962.19,8851.2,5310.26,11919.49,11942.57,7882.24,18375.14,16635.73,32299.77,12723.79,17021.46,41550.52,33772.35,53631.93,16153.09,17156.74,10718.63,10014.28
,154,160,33,175.027802,9.485,0.847362,,C13-label-2,Glycerol-3-phosphate,Glycerol-3-phosphate,C3H9O6P,0.365,0.784614,173.020981,0,0,0,0,0,0,0,0,8076.48,14280.73,0,0,4332.57,2856.86,807.26,3062.88,1895.1,5006.92,1562.75,695.06,949.34,1011.44,594.16,0,644.63,2478.78,1065.61,1097.11,1762.88,0,0,0,2372.83,1705.2,4069.93,2527.39,15035.23,3285.61,6112.85,4278.41,5146.95,8860.73,2833.27,16100.84,20931.58,929.07,3384.27,6686.78,0,5585.73,9628.05,7947.9,18199.58,10487.47,25476.03,8549.29,14389.11,23191.41,20182.71,41108.15,10767.16,8401.44,9281.86,957.24
,154,161,16,176.031036,9.478,0.841568,,C13-label-3,Glycerol-3-phosphate,Glycerol-3-phosphate,C3H9O6P,0.372,0.086682,173.020981,561.46,0,0,0,775.58,0,0,0,1835.45,6748.98,0,0,687.4,1042.53,0,793.17,0,2132.18,690.61,0,0,0,718.03,0,0,0,0,849.04,741.43,0,819.15,0,0,0,817.95,0,5904.12,1153.13,3541.92,1238.18,1994.8,2821.08,877.28,5903.4,8553.04,816.17,1140.15,1448.57,0,3473.89,5201.86,2834.38,8446.68,2800.2,13713.12,3793.49,6917.9,12774.32,11024,20485.32,4384.77,5383.87,3123.33,0
,162,162,58,275.171143,9.813,0.849384,[M+H]+,C12 PARENT,Lysine-Glutamine,Lysine-Glutamine,C11H22O4N4,0.029,0.887231,275.171143,1500.98,1100.3,1137.61,1729.15,1131.15,1260.52,165986.39,58574.9,176816.88,62527.1,122829.3,130025.35,11413.79,10822.44,8347.91,11729.75,5498.63,16779.58,8027.79,10014.88,7128.42,5152.59,11317.31,5751.94,20423.58,37192.23,21072.02,31412.3,26421.79,8774.19,15222.59,16357.83,11830.86,30355.87,36924.23,19274.61,15400.45,15621.86,32122.44,26342.27,53648.75,17696.89,11542.85,386525.84,86713.38,11714.15,100773.05,162793.42,34558.86,24349.12,47899.33,9225.78,45339.34,66866.26,161805,13012.56,29413.7,72495.42,346307.34,666435.44,49950.55,52493.47,111184.05,75005.41
,162,173,28,276.174255,9.794,0.852275,,C13-label-1,Lysine-Glutamine,Lysine-Glutamine,C11H22O4N4,0.048,1.657515,275.171143,0,0,0,0,0,0,17899.38,5233.87,21544.34,9110.76,20692.22,16731.38,2422.45,766.62,791.67,788.34,793.6,1198.08,0,939.78,0,0,974.74,805.86,4309.54,11758.8,5745.03,7829.5,7408.57,0,771.05,0,0,2447.64,1547.02,1201.18,929.28,0,3539.91,1629.95,7204.98,959.43,809.55,136768.94,27369.17,864.03,35587.93,30355.66,5807.4,1404.57,5034.14,0,3157.6,11213.66,23944.3,0,3450.85,8311.8,77096.99,160916.39,9304.29,9741.44,18067.71,10241.78
,162,174,4,277.176697,9.757,0.837123,,C13-label-2,Lysine-Glutamine,Lysine-Glutamine,C11H22O4N4,0.085,4.954544,275.171143,3573.61,4138.53,2763.07,1909.84,3011.56,2832.27,6491.98,2726.33,15172.4,7068.01,3246.51,3168.65,4805.55,3913.65,1967.78,5413.99,6042.59,4626.95,4721.08,2548.85,5056.74,6186.7,2410.2,4322.19,9390.25,19079.68,9734.41,17338.73,13485.42,1546.15,2407.17,1804.12,3177.32,4888.42,6153.59,4173.05,3142.53,1833.62,5350.41,4551.62,6158.16,3677.72,3305.5,230365.25,50833.41,3420.18,58484.8,24201.97,5597.4,3331.39,2992.57,4298.65,7280.08,9997.33,22135.3,1474.84,4555.5,5796.56,106314.88,238921.61,17402.06,17870.28,21363.22,4042.89
,162,175,17,278.181671,9.798,0.851508,,C13-label-3,Lysine-Glutamine,Lysine-Glutamine,C11H22O4N4,0.044,0.877631,275.171143,0,0,0,0,0,0,0,0,17856.46,3798.82,0,0,3043.54,1168.61,1114.14,3064.38,0,2688.55,1242.38,2289.15,1361.8,892.23,3949.07,2293.58,10764.52,22975.67,10742.37,18090.46,14932.24,0,0,0,0,921.43,1276.54,0,0,0,762.77,879.18,5165.36,0,0,268468.06,60525.53,1009.72,71701.64,20548.61,0,868.31,4416.35,0,4554.69,8141.48,26822.71,1065.67,2210.69,2670.33,149692.97,337123.91,23251.62,20632.59,27274.42,0
,162,163,16,279.184784,9.801,0.853054,,C13-label-4,Lysine-Glutamine,Lysine-Glutamine,C11H22O4N4,0.041,0,275.171143,0,0,0,0,0,0,0,0,9882.38,2399.75,0,0,0,0,0,0,0,1834.45,0,0,0,0,0,0,11211.67,20225.46,6966.82,15660.18,12530.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237441.08,42104.51,0,54849.04,16057.71,0,0,1683.46,0,0,2120.13,14991.05,0,0,2360.02,151485.38,326787.72,20406.45,20012.42,24390.03,0
,162,176,6,280.19043,9.654,0.847337,,C13-label-5,Lysine-Glutamine,Lysine-Glutamine,C11H22O4N4,0.188,8.168862,275.171143,4494.2,4746.78,6276.49,6789.91,7886.53,7404.44,17686.83,11396.71,17457.49,8985.5,18709.4,14633.53,16424.19,15981.58,18988.37,18799.95,19627.03,16250.53,18075.66,16633.63,19693.57,22018.21,12549.73,19153.46,11076,22842.73,11265.8,22847.39,13344.74,13696.5,20957.67,15799.93,10539.97,17425.64,10735.79,14422.83,9974.21,11208.26,18875.72,11372,10373.5,11363.62,10949.29,144128.64,21995.53,7758.55,30907.3,18295.05,13312.48,6305.61,9052.1,8893.72,8554.13,12292.08,12777.1,7142.22,12417.15,18817.53,126242.81,230049.17,14075.07,19914.4,16139.84,19449.87
,162,177,15,281.193604,9.796,0.850574,,C13-label-6,Lysine-Glutamine,Lysine-Glutamine,C11H22O4N4,0.046,7.488537,275.171143,1807.57,1475.72,1515.5,1858.04,3259.51,2606.2,1449.69,1831.4,3957.6,2706.19,3529.06,1364.32,2766.29,2051.39,3177.48,2508.85,1439.85,1542.97,1510.77,1279.74,3328.41,1387.91,1333.87,1478.6,3573.61,8419.9,4183.01,5130.63,2671.79,1925.37,1428.18,2147.31,3563.71,2848.73,2190.35,1555.24,1562.73,2481.99,1313.34,924.41,1584.7,947.43,1810.24,93260.94,10708.04,1447.21,20987.03,5408.28,1965.91,1520.97,1939.5,1486.66,1916.5,2498.97,5721.62,1352.6,1446.96,2217.16,84138.29,164581.7,9792.7,9764.21,9414.79,1729.81
,162,164,8,282.194611,9.793,0.851449,,C13-label-7,Lysine-Glutamine,Lysine-Glutamine,C11H22O4N4,0.049,0.865149,275.171143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2478.03,0,0,1178.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.01,75150.39,7316.79,0,14423.7,0,0,0,0,0,0,0,3861.68,0,0,0,72213.65,124852.34,5278.59,5730.25,4959.36,0
,162,178,9,283.200592,9.807,0.850637,,C13-label-8,Lysine-Glutamine,Lysine-Glutamine,C11H22O4N4,0.035,8.405318,275.171143,858.31,1160.08,1381.68,1020.75,1081.76,1417.54,1424.48,1444.62,1941.81,1502.65,1405.22,1312.42,1403.31,1272.23,1261.53,990.65,1463.88,2008.29,967.25,798.77,0,970.97,1147.55,0,960.65,2320.85,2637.69,796.53,1276.32,1408.3,1602.88,1611.16,967.54,1531.67,1139.71,1369.54,961.15,1450.92,0,1029.97,1821.55,0,1064.37,47968.81,1842.82,1314.34,7183.57,0,0,1002.18,1786.91,1082.93,1426.4,1320,3299.33,870.3,933.82,1387.38,42211.75,82174.1,2422.76,4971.43,4865.79,1194.94
,162,165,3,284.200897,9.788,0.849059,,C13-label-9,Lysine-Glutamine,Lysine-Glutamine,C11H22O4N4,0.054,2.362361,275.171143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17180.49,755.84,0,1338.96,0,0,0,0,0,0,0,0,0,0,0,21928.37,34367.03,0,0,0,0
,179,179,30,241.031189,9.957,0.816937,[M+H]+,C12 PARENT,Cystine,Cystine,C6H12N2O4S2,0.187,0.253225,241.031189,2100.56,954.32,2046.41,2072.3,1480.34,1094.62,31179.35,176566.42,21397.38,180204.44,6678.39,119086,4264.52,4068.14,1565.15,2441.41,4615.14,4743.45,2884.68,4669.75,3675.47,3366.55,1796.3,4188.32,2585.81,3312.39,1712.65,4201.21,4876.39,3781.64,3615.62,1386.01,11073.27,59971.79,5875.19,13408.75,18441.59,21081.57,20403.13,22807.46,7324.45,13034.67,5398.3,15537.21,7778.74,8301.15,9851.57,8889.87,41027.84,26341.94,75294.62,19534.97,52135.3,19857.58,224319.33,12810.68,66362.84,92834.09,206986.23,90213.76,31952.17,21087.88,33700.64,79010.32
,180,180,57,348.070282,9.44,0.853988,[M+H]+,C12 PARENT,AMP,AMP,C10H14N5O7P,0.29,0.263029,348.070282,1695.59,2202.22,22342.86,9546.18,7348.29,2754.88,206237.94,17311750,30129.35,10174265,476711.91,12125224,274588.97,354538.72,242639.92,453756.5,155552.33,479269,274148.75,631239.38,261569.77,188110.58,352601.38,146766.33,132112.03,403145.75,242251.62,400233.88,400528.03,1058254,363959.22,436614.47,92938.98,127074.88,81643.67,73058.31,126171.24,299589.84,96463.23,15824.92,144763.69,195402.86,675074.19,82688.72,399326.34,37968.29,9366.29,63546.95,1089911.38,1508797,6385984.5,2755362.75,8860830,6272148,7798537.5,2379000.75,9497773,10989003,10903089,14324531,5880173.5,4712856.5,4833376,12590115
,180,190,56,349.073914,9.434,0.858306,,C13-label-1,AMP,AMP,C10H14N5O7P,0.296,0.611971,348.070282,0,0,3454.85,1022.49,0,0,23326.92,1852298.5,1702.43,1222045.12,63174.66,1399933.5,45420.17,54635.77,39963.12,71345.62,22187.32,68209.59,48372.44,99371.73,38975.7,31975.59,54052.36,21933.94,21758.62,52099.88,35457.71,49511.93,58911.54,109901.46,36537.34,50235.51,12170.04,15162.25,10924.66,7586.29,16313.46,34202.25,12540.12,1143.89,21952.84,22087.6,68811.7,12758.73,53059.11,4612.34,995.92,8044.38,136572.38,179337.67,786575.69,332411.06,1103687.25,793784.56,964062.5,285100.41,1255529,1360169.5,1308693.5,1728202.88,817256,611618.44,619838.69,1482840.12
,180,191,44,350.075958,9.439,0.854328,,C13-label-2,AMP,AMP,C10H14N5O7P,0.291,3.13826,348.070282,0,0,0,0,0,0,1664.94,319839.97,0,249278.67,10046.05,201293.33,13016.62,14339.85,13803.61,20162.71,7495.56,18390.14,17665.46,31381.07,15190.06,9897.09,17794.66,4876.4,4891.37,14930,9516.9,14055.58,13156.31,18782.99,6324.45,8048.12,2276.12,2973.78,948.84,1157.63,1160.17,10255.27,1617.18,0,4256.77,6111.71,17365.18,3503.44,12008.82,0,0,2179.01,17939.95,32735.97,160729.5,76192.71,215066.42,175951.69,232816.17,63469.07,307754.72,328571.5,312822.78,439927.03,197536.08,159385.75,150015.8,211047.48
,180,192,36,351.079926,9.435,0.853416,,C13-label-3,AMP,AMP,C10H14N5O7P,0.295,1.390796,348.070282,0,0,0,0,0,0,0,29901.84,0,78381.8,0,23002.53,6554.47,6461.11,4929.98,8952.75,1919.16,8299.31,8011.17,13892.74,7676.06,3794.73,9192.23,1552.81,1566.28,8262.13,5347.81,7492.67,10160.92,949.24,0,0,0,1016.07,1241.55,0,889.86,4972.97,820.27,0,5271.19,5043.75,14296.17,1102.51,7249.25,0,0,1154.66,904.18,15396.03,81130.88,42958.23,93226.54,67586.68,115686.75,34952.76,132388.48,136578.73,148845.05,222416.83,77942.84,72179.26,54115.75,19271.34
,180,193,33,352.083527,9.438,0.852158,,C13-label-4,AMP,AMP,C10H14N5O7P,0.292,0.693416,348.070282,0,0,0,0,0,0,0,0,0,47566.8,0,0,4664.39,3147.32,1945.94,6629.28,2065.25,6040.91,3991.01,7381.49,5101.91,1117.55,5332.05,2162.53,2569.87,8287.96,3329.67,8651.22,7608.8,0,0,0,986.51,1048.09,0,0,1083.99,4859.34,918.07,841.63,2573.98,2140.46,10316.55,962.73,4961.7,0,0,1684.99,0,10906.2,53226.66,28259.47,68195.82,40519.93,75536.4,23033.11,95237.66,88044.09,114159.84,178945.14,54243.6,69257.99,46662.86,0
,180,194,25,353.086853,9.437,0.850391,,C13-label-5,AMP,AMP,C10H14N5O7P,0.293,0.777877,348.070282,0,0,0,0,0,0,0,0,0,27970.69,0,0,2916.18,875.75,885.03,4052.57,0,2595.92,1433.29,4897.74,1506.87,1023.02,1293.57,1255.13,1123.39,7300.65,2832.86,6272.42,4942.03,0,0,0,848.97,881.17,0,0,0,4074.29,763.71,1741.69,2016.01,1732.2,6332.41,0,5351.21,0,0,2340.27,0,7813.95,35323.11,17504.7,33121.34,20764.37,50491.72,13432.89,51299.89,48566.83,87605.66,131834.77,33961.12,51558.57,28217.76,0
,180,195,19,354.090393,9.426,0.849343,,C13-label-6,AMP,AMP,C10H14N5O7P,0.304,0.258557,348.070282,0,0,0,0,0,0,0,0,0,12484.1,0,0,0,0,826.22,2125.38,0,1518.99,0,867.68,0,0,0,0,1977.71,4867.79,1319.56,6001.79,5418.14,0,0,0,0,0,0,0,0,0,802.96,0,2343.2,0,2571.75,0,3306.78,0,854.23,1450.06,0,4841.48,20723.32,7089.88,16212.26,7946.38,22749.67,6731.99,21185.2,21027.39,63814.72,74543.02,24864.25,35716.25,23813.11,0
,180,196,13,355.093353,9.435,0.847384,,C13-label-7,AMP,AMP,C10H14N5O7P,0.295,1.375077,348.070282,0,0,0,0,0,0,0,0,0,5019.63,0,0,1145.41,0,0,0,0,941.99,0,0,0,0,0,0,0,2291.76,1169.88,2016.18,2382.01,0,1619.79,0,0,0,0,0,782.55,0,0,0,0,0,1394.78,0,1540.91,0,0,0,0,1657.04,13557.05,1389.36,4934.06,2362.34,12051.51,3863.34,11118.53,8361.62,37898.04,40790.12,9102.29,13507.96,11894.29,0
,180,197,6,356.096741,9.411,0.843001,,C13-label-8,AMP,AMP,C10H14N5O7P,0.319,1.285502,348.070282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852.7,0,0,0,1101.64,5507.63,0,1630.35,0,5044.76,1651.9,1679.05,1997.79,15548.97,16641.27,2959.99,5961.14,6616.46,0
,198,198,38,303.178009,9.026,0.848368,[M+H]+,C12 PARENT,Arginine-Glutamine,Arginine-Glutamine,C11H22N6O4,0.278,1.610546,303.178009,765.4,785.18,0,1079.76,0,0,14488.44,4324.91,39672.08,19252.34,76564.51,19256.28,1323.06,0,1079.93,1191.79,1063.31,893.41,1254.54,842.32,1044.7,0,1939.2,0,0,1255.19,883.17,902.6,975.75,831.97,2765.03,1134.87,11090.41,22403.38,7487.03,36439.39,11472.29,26935.49,27066.23,12193.28,9306.87,12426.6,10563.92,45586.88,70002.81,20539.49,48712.51,20747.69,61510.7,14735.5,19073.36,2428.72,6783.84,23060.9,18416.35,5494.64,7411.54,22162.33,29530.2,53584.34,13726.48,19920.89,34191.5,7853.46
,198,204,6,304.181274,9.014,0.84786,,C13-label-1,Arginine-Glutamine,Arginine-Glutamine,C11H22N6O4,0.29,1.304252,303.178009,0,0,0,0,0,0,0,0,7419.14,0,11082.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10867.63,10288.98,2057.17,9071.99,2774.08,4162.45,0,0,0,0,0,0,0,0,0,0,9758.85,0,0,3054.76,0
,198,205,4,305.183624,9.04,0.833889,,C13-label-2,Arginine-Glutamine,Arginine-Glutamine,C11H22N6O4,0.264,1.999945,303.178009,0,700.71,905.86,0,0,0,0,0,1464.4,858.52,0,1141.71,0,0,0,0,0,0,0,0,0,0,0,802.45,0,0,0,0,0,0,0,0,0,1749.46,0,0,0,0,1145.18,0,882.88,0,0,13862.68,6165.43,6249.31,9793.81,5966.84,1735.92,0,1150.56,0,1098.17,1609.04,0,0,1061.74,0,1752.02,4932,1459.8,1116.99,1629.41,926.21
,198,206,3,306.190247,9.022,0.837724,,C13-label-3,Arginine-Glutamine,Arginine-Glutamine,C11H22N6O4,0.282,8.67125,303.178009,1481.08,0,1844.39,2201.63,3912.49,2097.24,2138.6,1780.61,2855.78,2482.52,1472.96,2422.52,1980.19,1682.26,1869.27,0,2265.13,1945.57,2002.47,1096.93,1952.96,1875.35,2033.59,2484.6,2725.97,2662.33,1916.7,1130.12,2059.74,1783.2,4564.19,3267.56,2344.55,2748.7,1357.73,3090.53,1899.24,1942.14,3443.42,2286.09,2438.58,2132.43,1634.25,17486.64,5707.14,9017.22,9924.47,7054.83,3504.77,2108.89,3767.15,2899.53,1467.63,2490.57,2106.48,1203.65,2000.68,1594.56,1732.22,4293.13,1743.19,2102.68,2641.83,1490.74
,198,207,3,307.190796,9.016,0.836197,,C13-label-4,Arginine-Glutamine,Arginine-Glutamine,C11H22N6O4,0.288,0.49672,303.178009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795.96,0,0,0,0,1237.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14690.48,3243.78,7564.8,6736.8,5620.48,0,0,0,941.34,0,0,0,0,0,0,0,2053.62,0,0,0,0
,208,208,3,666.131531,8.678,0.82965,[M+H]+,C12 PARENT,NADH,NADH,C21H29N7O14P2,0.472,0.824636,666.131531,0,0,0,0,0,0,0,1006.28,1445.86,0,1902.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392.18,11200.46,5386.22,0,0,0,4066.44,0,2294.13,0,0,1219.23,1904.76,0,1371.49,0,6822.51,0,0,0,0,0,0,0,0,0,0,0,1302.37,0,0,0
,209,209,35,308.091034,8.721,0.838017,[M+H]+,C12 PARENT,Glutathione,Glutathione,C10H17N3O6S,0.409,0.198107,308.091034,3392.11,3598.38,1788.43,4673.48,28248.2,3489.29,405418.88,21726.11,166277.02,21485.25,1039783.25,56658.66,3829.31,1711.96,1874.55,1085.17,2820.71,3606.03,5283.36,1109.63,1298.68,11711.1,1014,6494.3,2005.19,1075.29,5718.13,2798.82,4247.5,6867.07,6016.15,3964.95,58705.16,168026.11,25942.8,318216.34,88347.77,233022.83,476252,41100.64,125450.19,205606.17,14689.02,25955.34,20751.64,11645.81,29662.12,32647,24351.01,5164.84,11003.98,15363.64,18856.92,16466.04,17831.71,8160.56,24173.52,28421.3,16431.23,21014.8,12568,8047.36,27293.92,16955.91
,209,215,14,309.094086,8.705,0.826321,,C13-label-1,Glutathione,Glutathione,C10H17N3O6S,0.425,1.086054,308.091034,0,0,0,0,3414.73,0,41360.53,2364.22,28905.99,1411.75,101034.74,4013.28,0,0,0,0,0,0,0,0,0,1557.49,0,0,0,0,1087.95,0,988.98,940.13,923.2,0,6816.7,16414.3,9572.82,44343.33,13151.17,28468.67,66336.91,7404.94,29755.43,29748.14,2517.82,6503.51,2389.66,1316.61,2227.52,5014.86,2825.25,0,1000.04,2339.48,1879.98,1701.45,2112.61,0,3073.72,2718.5,1547.26,2789.84,1395.32,1067.95,2788.91,1657.13
,209,216,2,310.096741,8.69,0.811044,,C13-label-2,Glutathione,Glutathione,C10H17N3O6S,0.44,3.346034,308.091034,0,0,0,0,0,0,1853.29,1339.62,3883.09,1546.06,9617.97,8655.75,0,0,0,0,0,0,0,757.07,0,0,0,0,965.82,0,0,0,0,0,891.07,0,2922.41,4308.97,3853.85,10480.76,1357.38,7114.81,10287.09,1642.84,19136.4,4030.78,0,0,0,1399,0,3893.27,0,0,0,0,0,837.94,2356.65,0,1140.66,1684.07,0,0,0,0,0,0
,209,217,2,311.101196,8.647,0.838742,,C13-label-3,Glutathione,Glutathione,C10H17N3O6S,0.483,0.196191,308.091034,0,0,0,0,0,0,0,0,3828.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446.96,4193.22,2330.32,6215.77,1484.37,7543.87,7547.76,1559.75,18114.59,4348.18,0,0,0,0,0,5068.32,0,0,0,0,0,0,0,0,1312.79,0,0,0,0,0,0,0
,209,218,2,312.104065,8.698,0.817136,,C13-label-4,Glutathione,Glutathione,C10H17N3O6S,0.432,1.36892,308.091034,0,0,0,0,0,0,884.08,0,2243.26,1432.86,0,0,0,0,0,0,0,0,0,0,0,1135.1,0,0,0,0,0,0,0,0,0,0,1834.87,1767.36,0,3093.69,2433.28,1605.18,3107.94,1107.37,16114.94,4808.6,0,0,0,0,0,2626.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,219,219,59,134.044907,8.709,0.806379,[M+H]+,C12 PARENT,Aspartate,Aspartate,C4H7NO4,0.401,0.910668,134.044907,3476.24,4633.84,10601.07,8853.95,8483.4,5290.75,1253707.88,2308518.75,540192.81,2028224.38,482660.62,10311483,38681.39,34964.54,75955.13,36128.8,25720.38,40144,24780,21633.18,23141.05,24866.16,22638.97,26645.73,23089.85,43495.34,29770.2,31962.22,33744.52,35799.3,83596.26,65495.47,236181.38,526983.38,173594.62,314901.53,363685.72,313455.84,335238.84,277147.34,411624.75,301062.25,664293,437891.62,310944,140764.58,303613.59,343051.91,476600,363873.03,530892.88,214259.8,971539.44,915257.06,2075249.38,382941.5,942875.5,1166426.38,1321591,1418799.12,1080330.5,425187.66,887687.25,1741376.38
,219,224,41,136.051331,8.674,0.819,,C13-label-2,Aspartate,Aspartate,C4H7NO4,0.436,1.2337,134.044907,685.7,711.98,0,0,917.74,0,1379.4,27133.7,192613.17,141349.67,1737.28,27087.89,17490.62,16341.2,14619.51,16883.64,7794.41,21102.53,10156.07,11050.83,11089.55,8299.69,10495.73,7755.79,8262.29,20283.84,12159.56,12607.32,14260.25,1471.96,2779.45,2454.7,98697.16,181884.45,47522.2,158108.17,147048.92,105327.38,130244.21,145865.2,176641.17,139888.73,47134.44,77336.35,37037.66,42816.12,89890.69,149107.67,7371.72,36249.64,87974.12,33411.03,88553.53,101889.04,212189.62,41307.25,70963.48,107583.88,108194.46,148709.27,55745.33,53469.71,77854.3,32717.62
,219,225,37,137.05481,8.695,0.847817,,C13-label-3,Aspartate,Aspartate,C4H7NO4,0.415,0.334,134.044907,0,0,0,0,0,0,0,0,137678.52,78744.12,0,2128.48,10228.9,8264.08,9696.86,12033.22,5892.2,14542.03,7819,9353.32,9725.69,6360.4,8364.91,5519.03,6766.93,12543.67,8496.03,9284.12,9988.58,0,0,0,68184.37,116244.75,34140.51,74967.32,96389,65651.25,92201.77,93978.94,137803.73,97492.34,28567,57149.96,27962.54,23794.19,55580.4,77416.19,0,25388.11,66150.45,26669.33,58768.23,48332.61,152932.27,29701.95,47471.86,63597.4,74339.87,91261.53,39141.02,34126.61,51291.9,0
,219,226,23,138.05806,8.686,0.845785,,C13-label-4,Aspartate,Aspartate,C4H7NO4,0.424,1.105243,134.044907,696.29,790.24,926.97,770.16,989.9,946.54,1892.28,1331.67,42393.82,18753.52,1558.49,1930.35,3858.06,4580.83,4887.26,4715.27,2221.54,6668.12,1639.43,2282.44,4288.42,1507.59,4244.08,1888.43,2713.17,5610.61,2916.98,3752.25,2674.15,0,1745.32,755.99,22349.81,33347.77,10501.44,17571.68,26730.47,20720.5,25678.48,28677.72,38479.54,26067.31,9689.38,21150.73,7748.94,7143.43,18397.95,21198.95,1684.81,9583.12,25373.1,7795.07,18706.71,8720.33,53069.73,8710.16,13748.86,21776.37,18986.33,24801.82,11311.44,14094.52,16099.54,1487.46
,227,227,64,148.060516,8.558,0.843161,[M+H]+,C12 PARENT,Glutamate,Glutamate,C5H9NO4,0.452,0.515289,148.060516,9070.24,11396.54,42718.06,53323.46,57590.39,9581.47,18403024,15721483,18186514,14015397,10277888,25780510,1463662.62,1384089,1135702,1339925.88,695373.06,1637693.38,794151.69,771459.31,678708.94,582334.56,772313.19,662488.94,891237.69,1747770,972157.69,1456031.12,1372212.88,989971.69,1589279,1737064.62,4626547.5,10493111,3513716.75,6931685.5,6821732,7423053.5,8500969,6625798,6133695.5,7580786,7937488.5,5258402,6977703.5,2590074.25,5138442,6385788,11446532,4056663,7728206.5,2742048,9287327,8734483,18182080,3334425,6413635.5,11414513,15324763,16688752,8850818,5971501.5,9060997,17520538
