label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,12C_Ctrl_Acropora_unlabeled_1,12C_Ctrl_Pocillopora_unlabeled_1,13C_Blank_1,13C_Blank_2,13C_Ctrl_Acropora_dark_1,13C_Ctrl_Pocillopora_dark_1,13C_Larvae_Pocillopora_27_1,13C_Larvae_Pocillopora_27_2,13C_Larvae_Pocillopora_27_3,13C_Larvae_Pocillopora_27_4,13C_Larvae_Pocillopora_27_5,13C_Larvae_Pocillopora_27_6,13C_Larvae_Pocillopora_30_1,13C_Larvae_Pocillopora_30_2,13C_Larvae_Pocillopora_30_3,13C_Larvae_Pocillopora_30_4,13C_Larvae_Pocillopora_30_5,13C_Larvae_Pocillopora_30_6,13C_Larvae_Pocillopora_33_1,13C_Larvae_Pocillopora_33_2,13C_Larvae_Pocillopora_33_3,13C_Larvae_Pocillopora_33_4,13C_Larvae_Pocillopora_33_5,13C_Larvae_Pocillopora_dark_1,13C_Larvae_Pocillopora_dark_2,13C_Larvae_Pocillopora_dark_3,13C_Recruit_Acropora_27_1,13C_Recruit_Acropora_27_2,13C_Recruit_Acropora_27_3,13C_Recruit_Acropora_27_4,13C_Recruit_Acropora_27_5,13C_Recruit_Acropora_30_1,13C_Recruit_Acropora_30_2,13C_Recruit_Acropora_30_3,13C_Recruit_Acropora_30_4,13C_Recruit_Acropora_30_5,13C_Recruit_Acropora_30_6,13C_Recruit_Acropora_33_1,13C_Recruit_Acropora_33_2,13C_Recruit_Acropora_33_3,13C_Recruit_Acropora_33_4,13C_Recruit_Acropora_33_5,13C_Recruit_Acropora_dark_1,13C_Recruit_Pocillopora_27_1,13C_Recruit_Pocillopora_27_2,13C_Recruit_Pocillopora_27_3,13C_Recruit_Pocillopora_27_4,13C_Recruit_Pocillopora_27_5,13C_Recruit_Pocillopora_30_1,13C_Recruit_Pocillopora_30_2,13C_Recruit_Pocillopora_30_3,13C_Recruit_Pocillopora_30_4,13C_Recruit_Pocillopora_33_1,13C_Recruit_Pocillopora_33_2,13C_Recruit_Pocillopora_33_3,13C_Recruit_Pocillopora_33_4,13C_Recruit_Pocillopora_33_5,13C_Recruit_Pocillopora_dark_1,Blank1,Blank2,Blank3,Blank4,Blank5,Blank6
,484,484,32,263.096771,5.688,0.854490,[M-H]-,C12 PARENT,Thiamine,Thiamine,C12H16N4OS,0.492,1.623910,263.096771,8808.81,104857.32,0.00,121650.71,0.00,225797.00,0.00,0.00,0.00,3986.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80956.25,423939.75,59995.48,138078.27,50295.02,101253.88,48192.84,37574.91,83532.79,77665.84,27775.38,48255.43,51913.42,20397.09,6222.23,80081.29,45432.64,75741.82,101897.41,87660.03,91586.84,94751.25,260049.67,41702.39,133176.44,32469.86,89348.54,69403.01,39493.27,58805.78,116391.50,287357.28,0.00,0.00,0.00,0.00,0.00,0.00
,484,488,3,264.100281,5.678,0.848874,,C13-label-1,Thiamine,Thiamine,C12H16N4OS,0.502,1.155529,263.096771,0.00,7387.49,1555.29,7574.30,0.00,23299.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8165.24,50179.24,0.00,6207.10,7179.65,4168.51,0.00,0.00,0.00,10418.94,0.00,6985.42,0.00,0.00,0.00,10497.10,0.00,4139.72,8322.34,7952.59,0.00,7676.21,20590.19,0.00,17819.24,1534.19,0.00,5428.61,0.00,11059.20,9757.00,38981.47,0.00,0.00,0.00,0.00,0.00,0.00
,484,489,30,265.103729,5.667,0.853510,,C13-label-2,Thiamine,Thiamine,C12H16N4OS,0.513,0.805809,263.096771,46906.56,154977.61,38114.01,108976.70,25282.60,380178.50,7557.98,13968.62,36356.80,8434.67,0.00,3124.79,0.00,0.00,0.00,0.00,0.00,9162.42,0.00,13866.80,0.00,5860.75,11906.78,0.00,0.00,0.00,46702.58,35842.32,102426.41,137982.89,32548.62,49027.89,26576.03,51553.03,25909.18,212333.27,307280.97,106499.02,119251.44,14564.69,25022.81,42322.06,50615.44,24393.93,138067.48,11666.78,30943.97,80911.88,34817.36,207393.33,319791.75,59720.61,127602.19,87766.48,44035.12,6648.18,51768.37,35810.09,0.00,0.00,0.00,0.00,0.00,0.00
,490,490,57,114.056107,5.596,0.858030,[M-H]-,C12 PARENT,Proline,Proline,C5H9NO2,0.554,0.468241,114.056107,430620.84,550233.25,287255.59,415121.12,171626.78,3035239.00,38963.59,48233.30,73751.88,36929.87,12315.17,53248.56,18297.39,10748.88,22488.48,11495.61,15399.98,25767.92,41197.29,65833.95,32373.35,33534.15,22117.21,25556.65,45062.78,51214.33,360825.53,428323.97,345399.09,590485.56,274328.09,205588.11,297040.78,367405.16,235796.14,268647.66,2139001.25,908179.81,551343.19,284697.16,417844.03,622211.06,212054.92,715188.31,223799.70,127775.48,435696.72,594816.25,934025.69,131368.89,332447.81,413717.91,1493787.50,1020630.31,359251.25,267242.03,457988.09,467429.16,2768.79,2749.68,5290.28,4674.14,3117.22,3238.73
,490,496,31,115.059402,5.594,0.852487,,C13-label-1,Proline,Proline,C5H9NO2,0.556,0.000000,114.056107,16495.16,23024.67,16024.15,21169.07,6998.08,171383.30,3259.85,1221.80,7114.87,1905.45,0.00,4763.20,0.00,0.00,0.00,0.00,0.00,0.00,1329.01,1856.74,1339.48,1329.12,1193.96,0.00,1421.98,1627.87,25533.28,49018.45,22626.58,45572.70,8296.72,13636.25,16643.55,23926.69,9773.14,20783.26,125092.63,54063.18,25396.69,18966.05,27925.39,51460.52,11251.46,42609.53,12553.14,3812.51,26238.21,31977.61,59270.69,8811.80,18712.90,30687.85,101887.79,48142.64,8307.99,14552.07,29464.08,25567.04,0.00,0.00,0.00,0.00,0.00,0.00
,490,497,9,116.062737,5.600,0.848603,,C13-label-2,Proline,Proline,C5H9NO2,0.550,0.197205,114.056107,0.00,0.00,3181.61,1906.51,0.00,5589.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1768.14,0.00,0.00,0.00,0.00,0.00,6926.35,49507.64,9805.17,23745.01,9758.02,6478.88,8861.81,4814.76,17073.32,5566.36,9404.46,4324.22,0.00,2030.71,1600.17,23972.95,0.00,2416.83,1935.62,0.00,7759.02,2113.78,7335.25,2230.77,0.00,0.00,2666.63,2844.21,2051.91,1993.62,1995.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,490,498,11,117.066292,5.592,0.847191,,C13-label-3,Proline,Proline,C5H9NO2,0.558,1.498948,114.056107,0.00,0.00,4534.98,0.00,0.00,0.00,997.89,0.00,1746.24,0.00,0.00,1421.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3064.57,55176.92,4915.85,26258.05,4544.35,3968.33,4970.35,9887.55,9557.82,11057.48,4146.22,2918.03,1466.60,3644.48,0.00,24021.97,0.00,0.00,0.00,0.00,4850.54,0.00,1936.52,0.00,0.00,2073.91,0.00,0.00,0.00,0.00,1588.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,490,499,6,118.069511,5.592,0.846075,,C13-label-4,Proline,Proline,C5H9NO2,0.558,0.323089,114.056107,0.00,0.00,2956.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1887.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3357.69,32846.13,3369.62,11022.66,2164.87,0.00,2255.62,8778.97,4938.18,9522.53,0.00,0.00,0.00,1544.65,0.00,11323.23,0.00,0.00,0.00,0.00,3552.15,1444.84,1588.70,0.00,0.00,0.00,1230.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,500,500,61,181.071777,5.674,0.855661,[M-H]-,C12 PARENT,Sorbitol,Sorbitol,C6H14O6,0.446,0.084269,181.071777,4371856.00,15142463.00,4736071.50,13408264.00,2421047.25,34583772.00,1309817.38,1367531.38,3250652.25,1658111.62,983137.00,1365106.12,230408.88,343553.69,262001.73,391807.75,322620.84,2163999.00,279581.28,1178472.12,654503.81,1002523.94,1291360.00,211976.02,437272.84,674381.19,6165809.50,2855043.00,7768598.50,13051237.00,3467620.25,5507683.50,3200715.00,4665362.50,3022427.75,20036364.00,25351064.00,11814136.00,9028325.00,2196029.25,3709615.25,2541772.75,6193081.50,1824003.00,11758560.00,1312476.75,3876687.25,7200537.50,2700340.75,15970952.00,28926560.00,4296555.00,8212327.50,4666410.00,5106307.50,682010.00,3632006.00,3765019.25,1840.67,1891.25,20766.17,20371.65,18276.85,1909.56
,500,508,50,182.074875,5.676,0.854835,,C13-label-1,Sorbitol,Sorbitol,C6H14O6,0.444,1.340879,181.071777,252057.70,991101.25,435652.97,890432.50,170044.61,2248180.75,113709.73,146392.47,230050.80,110223.79,32530.56,112454.00,0.00,17172.46,9828.85,13084.01,13026.43,139783.67,21444.10,86184.73,64118.39,142561.77,105406.21,0.00,16727.70,42603.95,497822.09,256770.17,560158.75,1219491.12,293841.34,470560.16,266290.03,381024.28,360874.47,1613624.00,1811306.62,869061.50,727373.69,217681.42,381428.28,295368.25,396101.59,135148.39,1426665.62,108804.62,338484.56,705322.44,241324.05,1222881.50,1958293.12,402727.50,760215.00,430206.66,540860.88,87848.77,334698.22,251459.48,0.00,0.00,0.00,0.00,0.00,0.00
,500,509,57,183.077713,5.755,0.858791,,C13-label-2,Sorbitol,Sorbitol,C6H14O6,0.365,4.167281,181.071777,334916.47,231711.86,281386.56,278791.88,54686.46,27606.37,167909.56,218452.80,146483.61,214049.89,90070.40,193973.88,127619.15,141469.19,104703.48,90104.96,132911.70,82126.16,152842.92,210041.14,110464.88,216968.27,159229.25,124695.40,178591.45,224200.30,176224.98,163186.23,147783.94,375174.91,250007.33,574628.69,351082.75,545309.56,495482.53,461753.38,150393.11,151109.77,339633.94,351449.66,210742.83,237385.33,1098949.12,94048.53,2329327.75,56003.78,371057.50,460831.12,347619.00,124491.44,126678.23,236781.83,899779.75,530545.25,490740.34,147729.69,477477.66,260125.75,1713.33,1534.13,1347.02,1231.49,0.00,1479.38
,500,510,42,184.081421,5.718,0.854726,,C13-label-3,Sorbitol,Sorbitol,C6H14O6,0.402,2.238066,181.071777,19247.42,4727.88,406820.41,433640.41,0.00,0.00,123171.34,218459.58,166959.23,93424.12,29639.08,157322.05,4489.64,12574.91,11258.16,0.00,3477.70,0.00,4131.34,101010.16,58980.83,204592.48,70084.59,6844.46,7416.02,16145.35,330052.66,210855.81,213169.14,493166.91,281611.41,373213.84,243646.27,503463.00,908015.31,304899.62,299820.16,231844.27,315954.84,334818.28,321982.19,328202.75,100533.62,108831.56,4832329.00,79032.40,379798.00,328664.47,329564.97,210383.69,176989.44,159322.83,1510183.50,637266.88,702559.44,249338.75,735320.50,14396.43,0.00,0.00,0.00,0.00,0.00,0.00
,500,511,41,185.085144,5.692,0.854920,,C13-label-4,Sorbitol,Sorbitol,C6H14O6,0.428,0.164884,181.071777,0.00,0.00,407471.47,379953.22,0.00,0.00,116669.34,226129.20,132999.89,68226.96,47750.69,119692.27,0.00,0.00,0.00,1910.04,0.00,0.00,0.00,97986.27,22232.42,182395.20,62606.47,0.00,0.00,0.00,268884.34,174346.55,233555.48,352780.09,266541.19,285991.19,208945.50,354213.88,892524.50,211111.38,253362.58,203699.45,273413.84,296134.47,297268.97,296032.22,0.00,124230.79,5961692.00,103357.19,342918.34,191412.38,388928.66,184272.73,146741.73,166818.27,1482748.00,660610.19,680520.25,281975.38,673483.25,0.00,0.00,0.00,0.00,1432.46,0.00,0.00
,500,512,38,186.088318,5.706,0.855359,,C13-label-5,Sorbitol,Sorbitol,C6H14O6,0.414,1.147965,181.071777,0.00,0.00,187312.00,199754.69,0.00,0.00,58520.23,106551.35,64579.14,42350.04,18727.16,79829.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54707.33,18146.92,99784.73,35235.57,0.00,0.00,0.00,153219.95,78066.52,143193.80,127315.05,119260.35,157054.98,147568.05,231316.14,444842.00,101457.65,153648.30,122132.60,141677.53,162187.06,145425.89,132396.39,0.00,71070.96,3857962.25,48326.04,165500.61,53950.94,196621.20,108928.09,89094.91,75960.45,816634.00,292057.53,345047.59,167023.17,389329.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,500,513,16,187.091843,5.712,0.852004,,C13-label-6,Sorbitol,Sorbitol,C6H14O6,0.408,0.244673,181.071777,0.00,0.00,44009.50,10142.71,0.00,0.00,1826.49,9231.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5912.28,0.00,0.00,0.00,0.00,23491.90,7465.92,23121.46,13420.13,9974.77,33657.26,10517.71,54952.62,105985.18,13881.24,27448.91,13711.23,7238.85,26818.77,27416.22,12613.79,0.00,13615.87,970096.69,5918.86,14804.04,7595.77,18398.77,29971.29,13658.97,6517.44,173720.75,56186.13,69132.71,36767.84,88132.56,0.00,0.00,0.00,0.00,0.00,1320.88,0.00
,514,514,63,102.056030,4.652,0.856016,[M-H]-,C12 PARENT,Dimethylglycine,Dimethylglycine,C4H9NO2,1.228,0.224271,102.056030,457117.28,3940692.75,408607.59,3436692.75,314459.44,5988861.50,465737.62,474512.03,448864.91,493032.66,256534.73,475072.62,431081.41,388875.16,383438.97,294451.84,350611.00,329356.38,383180.88,523754.28,354385.25,443785.09,495071.38,380519.41,612839.44,629963.81,143458.58,109727.99,79550.98,95926.16,67809.24,95589.52,131421.27,202335.73,123827.71,89383.62,94362.73,271472.22,109719.81,41543.95,133088.78,61773.09,134622.06,1325774.12,2185029.25,1401064.88,3295495.75,2264992.75,4644353.00,1378332.50,2469082.25,3490951.75,3151612.75,3760833.25,2598544.75,1459901.62,2787990.00,4356725.50,4678.87,4309.67,7841.42,6540.50,8596.78,5860.52
,514,517,51,103.059433,4.631,0.853489,,C13-label-1,Dimethylglycine,Dimethylglycine,C4H9NO2,1.249,0.296116,102.056030,20630.92,170666.92,21458.60,144642.48,14278.18,285727.22,21767.35,18467.86,19900.08,24276.52,13846.07,22313.80,19015.08,17208.32,16917.99,16987.11,14744.70,16068.79,16558.58,26628.00,17837.26,23933.62,24331.97,15652.40,21892.86,30224.70,4982.14,5209.74,3281.24,5944.15,1770.41,4013.90,7250.95,10810.29,5317.56,2819.57,3974.33,15499.56,4340.86,2068.52,5834.92,3948.18,2450.24,59689.52,102434.72,61874.71,156109.88,98832.41,227863.62,51832.36,114288.62,181614.31,127211.20,154818.91,122500.55,66303.31,128053.93,199569.19,0.00,0.00,0.00,0.00,1027.65,0.00
,518,518,61,116.071770,5.299,0.849998,[M-H]-,C12 PARENT,Valine,Valine,C5H11NO2,0.161,0.591570,116.071770,1025165.00,1854068.88,1316723.00,1804226.88,638525.88,3799707.25,64893.54,57687.48,103162.55,60853.75,41719.43,80779.10,40449.15,35777.64,30273.28,29205.69,39550.57,31783.12,46165.06,100028.68,64340.25,71193.82,87371.97,57515.53,120779.73,126260.74,639971.81,810468.50,360535.00,858183.94,823913.69,435158.66,758785.31,592503.94,239944.12,659476.00,229388.27,1362348.75,946709.75,566784.50,899069.19,1237133.00,329113.59,597821.06,784370.94,414207.84,1040017.31,1607768.12,2204105.25,317185.62,734888.00,1179968.38,2836348.00,4789156.50,1269348.62,975324.81,1458057.50,2368984.00,2092.41,1896.65,3142.67,6847.82,6285.79,1940.14
,518,524,50,117.075134,5.305,0.853486,,C13-label-1,Valine,Valine,C5H11NO2,0.155,0.651667,116.071770,55367.03,102884.04,81710.10,102163.94,27394.35,213887.08,3692.51,4995.93,7915.12,1983.40,2029.07,4447.48,1752.93,2181.33,1707.97,1921.87,3078.05,1725.62,2091.72,7750.20,5089.63,2870.66,3295.04,2162.30,6498.90,6823.85,39923.10,51958.03,20539.73,50282.38,49950.05,25355.03,43521.11,36923.82,20848.98,37548.98,12086.43,72516.84,48222.00,30525.48,59690.42,73929.42,20431.35,37691.54,40263.12,23784.57,59780.60,93968.12,119580.84,15642.64,46619.21,71476.93,149376.36,257256.31,66420.80,49874.05,79665.96,141733.80,1880.92,0.00,0.00,0.00,0.00,0.00
,518,525,26,118.078575,5.299,0.846458,,C13-label-2,Valine,Valine,C5H11NO2,0.161,1.421485,116.071770,0.00,2038.33,18029.55,8603.57,0.00,2966.66,0.00,0.00,1399.62,1780.02,0.00,2088.64,0.00,0.00,0.00,0.00,1342.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5598.02,7089.38,5015.37,15716.23,11391.61,2887.24,6381.19,3389.89,8973.29,5331.73,1751.54,4892.76,1646.81,2546.11,2049.16,2263.58,0.00,1676.17,6732.73,3520.08,7619.44,10852.42,20133.87,3074.28,2682.84,6901.84,7552.04,15198.64,1686.89,2265.22,2647.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,518,526,22,119.081612,5.311,0.846779,,C13-label-3,Valine,Valine,C5H11NO2,0.149,1.281371,116.071770,0.00,0.00,11053.72,9577.87,0.00,1671.33,1920.23,1955.17,1608.33,1671.24,0.00,1803.30,1448.75,1642.57,1683.10,0.00,1493.90,0.00,0.00,1911.80,0.00,0.00,0.00,0.00,0.00,0.00,4592.06,7720.47,3270.39,16969.92,13285.18,6960.08,9216.94,2670.43,10568.59,7147.01,1593.71,3945.61,1935.09,3008.04,3405.75,1581.52,0.00,4253.53,4310.65,3012.90,8741.38,9062.20,20486.10,3383.36,2073.92,6005.29,7427.54,3638.23,2145.75,0.00,0.00,0.00,1495.18,0.00,0.00,0.00,0.00,1636.91
,518,527,16,120.085068,5.272,0.845846,,C13-label-4,Valine,Valine,C5H11NO2,0.188,0.444733,116.071770,0.00,0.00,10243.81,2270.14,0.00,0.00,1466.41,0.00,0.00,0.00,0.00,1444.09,0.00,0.00,0.00,0.00,1612.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2595.72,10146.96,1617.52,3163.07,7994.71,4702.69,6602.07,1727.22,9493.43,2658.50,0.00,1511.40,0.00,1649.27,0.00,0.00,0.00,1425.53,2758.01,1423.74,2598.25,1885.16,15533.62,0.00,1966.32,4871.17,2245.38,7282.69,1268.38,1678.08,1370.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,528,528,47,179.055908,4.735,0.830512,[M-H]-,C12 PARENT,Fructose,Fructose,C6H12O6,0.305,1.107833,179.055908,181010.44,1028055.50,63107.88,590318.94,58922.06,1545391.62,18669.17,19667.47,299836.94,24846.70,31649.49,36998.14,24821.72,21654.54,13633.37,37011.00,48111.87,15879.85,13347.91,23376.58,44265.64,15370.38,25310.03,20617.03,34046.23,24981.01,99334.20,157745.31,120636.34,68733.57,52961.48,19496.31,184677.75,60061.46,86882.77,81953.66,82949.12,199690.25,54128.07,30810.99,149328.19,42047.36,146051.86,419682.03,446397.03,576590.12,1996137.38,435039.41,1620496.88,270752.66,890372.69,626640.06,1269951.12,671867.06,1334323.88,279735.50,972084.19,954322.00,8037.33,7510.30,10785.90,11451.03,12624.39,6771.41
,528,531,31,180.059769,4.722,0.834761,,C13-label-1,Fructose,Fructose,C6H12O6,0.318,1.694861,179.055908,11770.66,65205.52,2824.57,42340.22,7432.33,107703.44,1015.66,1365.32,19115.62,3449.71,0.00,1896.84,0.00,1338.38,0.00,0.00,1829.59,1253.34,1237.95,1279.80,1889.55,1420.74,0.00,1174.39,1920.45,1416.78,7908.87,13818.57,8427.15,5549.10,5467.55,1625.74,15427.77,6839.91,5033.76,4556.19,9825.82,13981.27,4262.91,1839.86,11126.04,2245.51,8344.43,31658.03,29264.99,43161.34,134350.39,28891.62,106493.20,18416.74,65459.34,42381.18,76665.73,51179.63,93686.31,25611.71,71222.41,60628.64,0.00,1027.65,0.00,0.00,0.00,0.00
,532,532,62,180.066483,4.927,0.858221,[M-H]-,C12 PARENT,Tyrosine,Tyrosine,C9H11NO3,0.077,0.762657,180.066483,925572.44,204909.45,796799.69,108068.50,1011084.00,122962.54,68813.55,64250.77,86506.03,59871.04,55826.36,78697.06,58383.60,53523.67,43806.54,53844.81,55041.39,43563.10,64019.75,112372.31,73053.40,77491.20,106758.65,50771.91,101925.34,100636.84,460302.75,1151617.88,329956.62,934803.00,406809.41,481634.22,622556.31,761816.50,768748.75,806880.50,370307.66,924453.94,711330.19,650190.44,1077964.62,2266436.75,528246.81,203916.61,275938.28,415025.09,310347.25,744696.81,460334.91,84940.78,503406.25,355795.41,1407693.00,1006537.44,791606.94,119520.96,205925.33,789580.50,12247.57,10284.20,10124.78,10990.06,11838.40,11563.84
,533,533,59,124.007301,5.383,0.859351,[M-H]-,C12 PARENT,Taurine,Taurine,C2H7NO3S,0.763,0.738284,124.007301,294994.06,4761050.00,283509.19,5073692.50,349859.59,5183094.50,88238.19,77097.98,62853.38,89701.43,65656.12,77208.53,23759.66,29700.08,30873.24,42321.66,24994.70,38548.62,31020.37,54801.47,56504.79,39405.87,42202.23,22686.66,35178.64,45725.81,258866.19,1131750.12,308454.38,279635.41,787061.19,234069.81,319290.09,218896.38,462576.22,212783.12,184793.12,292303.00,235980.88,137515.64,301626.25,270657.03,300410.50,4963441.00,3432159.00,4142264.75,8158456.00,3818115.25,15126400.00,2905599.00,6519110.00,10947989.00,9761633.00,8073656.50,5248358.50,6494460.50,6168696.00,7469058.50,0.00,0.00,1853.30,2701.98,5166.75,1723.45
,533,536,41,125.010735,5.382,0.853058,,C13-label-1,Taurine,Taurine,C2H7NO3S,0.762,0.061030,124.007301,7068.17,108382.25,12139.99,118127.48,6477.04,106328.23,4226.95,2404.54,1819.12,1885.35,1945.72,2233.28,0.00,0.00,2193.87,0.00,0.00,0.00,1577.10,2302.34,1532.33,0.00,1446.61,0.00,0.00,0.00,7420.74,35106.41,13393.12,16032.82,23556.86,14198.76,14664.50,9778.73,24463.03,13629.92,10040.26,11482.80,20853.46,6543.97,15689.29,15422.95,7529.54,107653.54,81086.36,90930.01,179366.52,85378.48,345438.53,65658.99,154699.25,237177.27,217307.95,175114.98,117751.59,132528.50,139738.89,162033.88,0.00,0.00,0.00,0.00,0.00,0.00
,537,537,37,328.045288,4.195,0.853096,[M-H]-,C12 PARENT,Cyclic AMP,Cyclic AMP,C10H12N5O6P,0.145,0.093029,328.045288,423489.59,121134.40,33765.51,100396.49,68409.51,195480.27,0.00,0.00,0.00,0.00,0.00,1263.38,0.00,0.00,0.00,0.00,1269.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167466.08,75878.50,114118.12,142453.55,53886.52,156325.23,198158.83,46292.06,105703.69,89191.80,102346.07,185565.67,86805.10,10700.36,8024.81,215747.45,191075.19,12425.56,70800.66,24758.22,35394.03,79976.66,368256.66,1543.46,159163.70,151582.06,156572.56,128509.53,119521.38,3259.96,15130.33,191341.61,0.00,0.00,0.00,0.00,0.00,0.00
,537,540,28,329.048737,4.192,0.846700,,C13-label-1,Cyclic AMP,Cyclic AMP,C10H12N5O6P,0.148,0.370980,328.045288,43591.21,7929.93,4319.07,11463.69,3278.75,23502.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18977.38,10141.52,13475.53,16923.23,2963.94,19060.24,22958.38,5734.76,13350.21,11776.14,11804.45,18712.55,11570.36,0.00,0.00,23638.69,19420.20,984.53,8065.78,1417.09,1760.52,8301.91,38017.70,0.00,16207.54,17954.90,16915.38,17551.77,11658.22,0.00,1227.02,16348.55,0.00,0.00,0.00,0.00,0.00,0.00
,541,541,58,148.043747,4.563,0.855728,[M-H]-,C12 PARENT,Methionine,Methionine,C5H11NO2S,0.263,0.206139,148.043747,2035343.38,4838160.50,1126618.62,5079093.50,307474.75,5039872.50,55175.54,106057.94,47316.55,89884.21,38511.26,70949.70,60392.80,76273.10,54410.21,44788.12,72954.91,22657.21,35814.18,64645.93,52384.26,50519.14,43091.36,63309.19,90601.57,134468.23,123933.20,269902.25,71798.80,224074.81,154734.62,108838.94,409147.50,289739.44,205826.73,150465.42,69444.27,290844.50,189932.48,67873.68,185708.20,299775.66,101314.60,1401394.38,2071986.38,1259242.88,2882348.00,1580148.62,4282453.50,975614.44,1581070.00,2191809.75,4468426.50,5483157.50,2757078.75,1829697.38,2792824.75,3368077.75,0.00,0.00,0.00,0.00,0.00,0.00
,541,548,29,149.046707,4.467,0.812274,,C13-label-1,Methionine,Methionine,C5H11NO2S,0.167,2.866517,148.043747,68146.88,248625.86,133861.70,702620.81,14154.58,302823.41,7666.68,8206.79,6293.51,9266.58,2570.84,9144.40,6430.11,2890.50,8265.96,1770.98,4216.33,4160.14,1401.66,2015.19,2265.93,4764.56,2018.61,1995.71,1476.52,2598.38,3662.98,6992.66,4242.05,14222.20,6963.35,7449.12,43484.64,5912.43,28015.99,4934.75,2298.78,14786.48,18146.07,3641.78,9268.65,6685.44,13952.71,164024.31,310914.22,222368.56,410613.53,236832.42,540808.06,102773.35,176987.30,301433.78,430632.47,643000.25,204602.55,248782.11,271891.09,215379.08,7593.99,4023.60,3877.81,1790.63,1674.96,3053.31
,541,549,42,150.050064,4.625,0.851329,,C13-label-2,Methionine,Methionine,C5H11NO2S,0.325,2.745658,148.043747,3071.64,4462.87,140941.81,411718.62,5647.66,21557.28,11181.69,14527.97,8494.77,19197.32,9703.82,13950.75,11975.00,13238.23,9009.83,5936.99,12836.70,3813.66,1988.07,3218.29,2591.48,2229.35,2121.42,1671.32,0.00,0.00,10044.15,12163.91,2843.73,15059.89,18630.76,7327.69,48887.86,8039.39,24537.02,6819.08,1770.65,5073.93,9108.84,4807.90,6017.83,5945.47,11638.50,121432.91,258487.70,221208.80,394892.38,198225.33,392226.22,86690.62,140593.97,202820.14,130187.31,155380.94,112076.09,34712.33,127834.37,14084.20,0.00,0.00,1336.43,0.00,0.00,0.00
,541,550,44,151.053741,4.587,0.850868,,C13-label-3,Methionine,Methionine,C5H11NO2S,0.287,0.606093,148.043747,0.00,3886.71,154772.19,380804.50,0.00,6547.12,10830.51,14329.14,8875.39,16545.90,7888.62,19279.85,13978.42,13913.96,10381.76,6291.37,13985.81,3933.02,1891.47,2853.64,4219.25,4554.49,3934.22,0.00,1066.18,0.00,2775.29,9417.92,2827.84,10884.84,5037.46,8709.95,55065.40,8811.84,27197.30,4849.44,1641.51,13825.10,8110.94,3746.25,1948.19,4660.28,0.00,166533.23,323243.66,273172.22,446181.50,147564.05,448724.38,95443.80,154066.45,238979.02,163245.94,165893.70,121506.74,30136.48,134478.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,541,551,28,152.057175,4.530,0.848741,,C13-label-4,Methionine,Methionine,C5H11NO2S,0.230,0.100349,148.043747,0.00,0.00,78040.79,163741.33,0.00,0.00,4407.03,4119.55,2245.43,4225.03,3098.50,3816.91,4014.42,2982.92,3854.35,2684.13,3530.80,1862.92,0.00,1344.98,0.00,1499.50,1247.32,0.00,0.00,0.00,1453.22,6538.25,0.00,2027.90,3576.69,4401.63,28886.26,2179.64,17677.17,1830.19,1220.07,4979.78,5252.92,1871.59,1270.02,0.00,0.00,103896.03,217827.86,182304.75,241937.14,57194.39,285594.50,46600.03,97480.66,130919.46,73814.93,77234.74,66780.32,22159.26,79139.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00
